Order Date,Order Time,Order Id,Reference Number,Order Source,Sub Total,Total Merchant Tax,Total Tax,Total Discount,Net Payable,ItemName,Item Quantity,Item Total,Item Discount,Item Taxes
18/12/22,7:01:31 PM,LTGGG8WU7Q4P,4547817012,Zomato,498,0,22.68,74.7,353.31,Peri Peri Chicken Quesadillas ,1,219,32.85,10.06
18/12/22,7:02:20 PM,LTGGG8XV94T6,1.54446E+11,Swiggy,279,20.44,20.44,80,219,Mexican Chipotle Paneer Regular  Salad  ,1,209,80,20.44
18/12/22,7:09:44 PM,LT4KKIJG71K46,1.54446E+11,Swiggy,519,31.46,31.46,100,450,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,100,31.46
18/12/22,7:17:14 PM,LTGGG9CTI07K,1.54446E+11,Swiggy,1145,91.44,91.44,366.39,869.61,Bbq Paneer Enchiladas(3pc) ,1,299,95.68,23.88
18/12/22,7:17:14 PM,LTGGG9CTI07K,1.54446E+11,Swiggy,1145,91.44,91.44,366.39,869.61,Fajita Veggies Regular Burrito ,2,358,114.56,28.59
18/12/22,7:17:14 PM,LTGGG9CTI07K,1.54446E+11,Swiggy,1145,91.44,91.44,366.39,869.61,Mexican Chipotle Paneer Regular Burrito ,1,209,89.28,22.28
18/12/22,7:17:14 PM,LTGGG9CTI07K,1.54446E+11,Swiggy,1145,91.44,91.44,366.39,869.61,Peri Peri Paneer Regular Burrito ,1,209,66.88,16.69
18/12/22,7:19:19 PM,LT4KKIM9JQORQ,1.54447E+11,Swiggy,538,42.9,42.9,99.99,481.01,Chipotle Chicken Regular Burrito ,1,209,51.85,22.25
18/12/22,7:19:19 PM,LT4KKIM9JQORQ,1.54447E+11,Swiggy,538,42.9,42.9,99.99,481.01,Peri Peri Potato Regular Rice Bowl  ,1,179,48.14,20.65
18/12/22,7:27:08 PM,LT4KKIOGT7ASY,1.54447E+11,Swiggy,857,65.78,65.78,171.4,751.6,Crispy Mushroom Burrito ,1,199,51.8,19.88
18/12/22,7:27:08 PM,LT4KKIOGT7ASY,1.54447E+11,Swiggy,857,65.78,65.78,171.4,751.6,Crispy Mushroom Fresh Salad  ,1,199,59.8,22.95
18/12/22,7:27:08 PM,LT4KKIOGT7ASY,1.54447E+11,Swiggy,857,65.78,65.78,171.4,751.6,Peri Peri Paneer Enchiladas(3pc) ,1,299,59.8,22.95
18/12/22,7:29:16 PM,LTGGG9PTMUTB,1.54447E+11,Swiggy,388,46.9,46.9,79.99,355.01,Fajita Veggies Regular Nachos ,1,249,51.33,30.1
18/12/22,7:29:16 PM,LTGGG9PTMUTB,1.54447E+11,Swiggy,388,46.9,46.9,79.99,355.01,Peri Peri Fries ,1,139,28.66,16.8
18/12/22,7:36:21 PM,LTGGG9VMH4B4,1.54448E+11,Swiggy,279,20.44,20.44,80,219,Mexican Chipotle Paneer Regular Burrito ,1,209,80,20.44
18/12/22,7:45:33 PM,LTGGGA4JBELC,4548175728,Zomato,837,0,37.86,125.55,756.45,Bbq Chicken Regular Salad ,1,279,41.85,12.62
18/12/22,7:45:33 PM,LTGGGA4JBELC,4548175728,Zomato,837,0,37.86,125.55,756.45,Chipotle Chicken Regular Salad ,1,279,41.85,12.62
18/12/22,7:45:33 PM,LTGGGA4JBELC,4548175728,Zomato,837,0,37.86,125.55,756.45,Peri Peri Paneer Regular Salad ,1,279,41.85,12.62
18/12/22,7:49:15 PM,LTGGGA8KAG9W,1.54448E+11,Swiggy,279,24.44,24.44,0,303,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,0,24.44
18/12/22,7:49:26 PM,LTGGGA9EIOMM,1.54448E+11,Swiggy,279,24.44,24.44,0,303,Chipotle Chicken Regular Nachos ,1,279,0,24.44
18/12/22,8:10:02 PM,LT4KKJ08RF3VK,1.5445E+11,Swiggy,279,20.44,20.44,80,219,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,80,20.44
18/12/22,8:57:18 PM,LTGGGC3YBAXA,1.54452E+11,Swiggy,259,23.44,23.44,0,282,Crispy Mushroom Fresh Salad  ,1,199,0,23.44
18/12/22,9:22:52 PM,LTGGGCUGKIE8,1.54454E+11,Swiggy,334,23.2,23.2,79.99,277.01,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,66.82,19.38
18/12/22,9:22:52 PM,LTGGGCUGKIE8,1.54454E+11,Swiggy,334,23.2,23.2,79.99,277.01,Pink Lime Juice ,1,55,13.17,3.82
18/12/22,10:16:13 PM,LTGGGEABYMGT,1.54457E+11,Swiggy,289,20.94,20.94,80,230,Chipotle Chicken Regular Salad ,1,209,80,20.94
18/12/22,11:25:18 PM,LTGGGG6UV97L,1.54461E+11,Swiggy,179,15.86,15.86,71.6,123.4,Peri Peri Potato Regular Rice Bowl  ,1,179,71.6,15.86
18/12/22,12:08:14 PM,LT4KKFB7IKD16,4548030349,Zomato,279,0,12.62,41.85,252.15,Mexican Chipotle Paneer Regular Salad ,1,279,41.85,12.62
18/12/22,12:12:00 PM,LTGGFXNB85DS,1.54421E+11,Swiggy,259,23.44,23.44,0,282,Crispy Mushroom Fresh Salad  ,1,199,0,23.44
18/12/22,12:32:05 PM,LTGGFY76GHD3,1.54422E+11,Swiggy,209,16.94,16.94,80,146,Chipotle Chicken Regular Salad ,1,209,80,16.94
18/12/22,12:32:09 PM,LTGGFY6TUIU9,1.54422E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,20.44
18/12/22,12:43:46 PM,LT4KKFL5V6MN8,1.54423E+11,Swiggy,259,19.44,19.44,80,198,Crispy Mushroom Fresh Salad  ,1,199,80,19.44
19/12/22,1:18:49 PM,LTGGH361S35O,1.54511E+11,Swiggy,209,16.94,16.94,80,146,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,80,16.94
19/12/22,1:44:41 PM,LT19PRIR3PLEN4,1.54513E+11,Swiggy,378,25.4,25.4,79.99,323.01,Bean Cheese Quesadilla  ,1,169,35.76,11.36
19/12/22,1:44:41 PM,LT19PRIR3PLEN4,1.54513E+11,Swiggy,378,25.4,25.4,79.99,323.01,Grilled Bbq Chicken Regular Burrito ,1,209,44.23,14.04
19/12/22,1:53:43 PM,LTGGH44OR3YD,1.54513E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,20.44
19/12/22,2:15:07 PM,LTGGH4PJQH4P,1.54515E+11,Swiggy,249,18.94,18.94,80,188,Peri Peri Chicken Regular Rice Bowl  ,1,209,80,18.94
19/12/22,2:23:02 PM,LTGGH4XMIZ0R,1.54515E+11,Swiggy,209,16.94,16.94,80,146,Peri Peri Chicken Regular Salad ,1,209,80,16.94
19/12/22,2:32:47 PM,LTGGH5733UHK,1.54516E+11,Swiggy,698,48.4,48.4,149.99,596.01,Chipotle Chicken Enchiladas(3pc) ,1,299,64.25,20.73
19/12/22,2:32:47 PM,LTGGH5733UHK,1.54516E+11,Swiggy,698,48.4,48.4,149.99,596.01,Grilled Bbq Chicken Regular Salad ,1,209,85.74,27.67
19/12/22,2:45:54 PM,LTGGH5KCSKOJ,1.54517E+11,Swiggy,254,19.2,19.2,79.99,193.01,Crispy Mushroom Rice Bowl ,1,199,62.67,15.04
19/12/22,2:45:54 PM,LTGGH5KCSKOJ,1.54517E+11,Swiggy,254,19.2,19.2,79.99,193.01,Pink Lime Juice ,1,55,17.32,4.16
19/12/22,2:57:14 PM,LTGGH5VRUCTA,1.54517E+11,Swiggy,279,24.44,24.44,0,303,Grilled Bbq Chicken Regular Salad ,1,209,0,24.44
19/12/22,2:59:26 PM,LT4KKRNGGC8YA,1.54517E+11,Swiggy,359,31.8,31.8,79.99,311.01,Corn Chips And Salsa ,1,150,33.42,13.29
19/12/22,2:59:26 PM,LT4KKRNGGC8YA,1.54517E+11,Swiggy,359,31.8,31.8,79.99,311.01,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,46.57,18.51
19/12/22,3:06:43 PM,LTGGH65IKBDJ,1.54518E+11,Swiggy,209,20.94,20.94,0,230,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,0,20.94
19/12/22,3:21:29 PM,LT4KKRTE129AC,1.54519E+11,Swiggy,568,38.9,38.9,0,607,Chipotle Chicken Regular Rice Bowl  ,1,209,0,19.79
19/12/22,3:21:29 PM,LT4KKRTE129AC,1.54519E+11,Swiggy,568,38.9,38.9,0,607,Grilled Bbq Chicken Quesadillas  ,1,219,0,19.11
19/12/22,3:38:10 PM,LTGGH70ETMM6,1.5452E+11,Swiggy,279,20.44,20.44,80,219,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,80,20.44
19/12/22,3:53:19 PM,LTGGH7F9WS6X,1.54521E+11,Swiggy,209,16.94,16.94,80,146,Grilled Bbq Chicken Regular Burrito ,1,209,80,16.94
19/12/22,4:16:14 PM,LTGGH823983V,1.54522E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Burrito ,1,209,80,20.44
19/12/22,6:46:23 PM,LTGGHC7EC1NK,1.54531E+11,Swiggy,279,24.44,24.44,0,303,Grilled Bbq Chicken Regular Nachos ,1,279,0,24.44
19/12/22,6:49:09 PM,LTGGHC9WKOFM,1.54531E+11,Swiggy,259,19.44,19.44,80,198,Peri Peri Potato Regular Nachos ,1,259,80,19.44
19/12/22,7:04:02 PM,LTGGHCOKRCED,1.54532E+11,Swiggy,199,16.46,16.46,79.6,135.4,Crispy Mushroom Fresh Salad  ,1,199,79.6,16.46
19/12/22,7:06:52 PM,LT4KKTJLGAUGO,1.54532E+11,Swiggy,209,16.94,16.94,80,146,Chipotle Chicken Regular Salad ,1,209,80,16.94
19/12/22,7:11:59 PM,LT4KKTL5EQ44Y,1.54533E+11,Swiggy,209,16.94,16.94,80,146,Peri Peri Chicken Regular Salad ,1,209,80,16.94
19/12/22,7:25:07 PM,LT4KKTOP1DCLI,1.54533E+11,Swiggy,339,27.46,27.46,0,366,Grilled Bbq Chicken Regular Nachos ,1,279,0,27.46
19/12/22,8:07:14 PM,LTGGHEF52YMM,1.54536E+11,Swiggy,279,20.44,20.44,80,219,Crispy Mushroom Fresh Salad  ,1,199,80,20.44
19/12/22,8:15:41 PM,LTGGHENP1KC7,1.54536E+11,Swiggy,488,40.52,40.52,97.6,431.4,Chipotle Chicken Regular Nachos ,1,279,55.8,23.17
19/12/22,8:15:41 PM,LTGGHENP1KC7,1.54536E+11,Swiggy,488,40.52,40.52,97.6,431.4,Grilled Bbq Chicken Regular Burrito ,1,209,41.8,17.35
19/12/22,8:20:06 PM,LTGGHERQ6K1Y,1.54537E+11,Swiggy,279,20.44,20.44,80,219,Mexican Chipotle Paneer Regular Burrito ,1,209,80,20.44
19/12/22,8:48:59 PM,LTGGHFKEZAFP,1.54538E+11,Swiggy,199,20.44,20.44,0,219,Crispy Mushroom Fresh Salad  ,1,199,0,20.44
19/12/22,9:29:01 PM,LT19PSICWTL6XS,1.54541E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Salad ,1,209,80,20.44
19/12/22,9:37:26 PM,LTGGHGWT8ZEU,1.54541E+11,Swiggy,498,37.94,37.94,159.36,376.64,Chipotle Chicken Regular Tacos ,1,289,92.48,22.02
19/12/22,9:37:26 PM,LTGGHGWT8ZEU,1.54541E+11,Swiggy,498,37.94,37.94,159.36,376.64,Peri Peri Chicken Regular Burrito ,1,209,66.88,15.92
19/12/22,10:05:47 PM,LTGGHHOLJQXY,1.54543E+11,Swiggy,209,16.94,16.94,80,146,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,80,16.94
19/12/22,10:09:43 PM,LT4KKUY2FGCMO,1.54543E+11,Swiggy,418,35.36,35.36,130.7,322.3,Chipotle Chicken Regular Salad ,1,209,65.35,17.68
19/12/22,10:09:43 PM,LT4KKUY2FGCMO,1.54543E+11,Swiggy,418,35.36,35.36,130.7,322.3,Grilled Bbq Chicken Regular Salad ,1,209,65.35,17.68
19/12/22,10:43:28 PM,LTGGHIQHE2MX,1.54545E+11,Swiggy,588,41.74,41.74,173.18,456.82,Chipotle Chicken Regular Tacos ,1,289,85.12,20.52
19/12/22,10:43:28 PM,LTGGHIQHE2MX,1.54545E+11,Swiggy,588,41.74,41.74,173.18,456.82,Peri Peri Chicken Enchiladas(3pc) ,1,299,88.06,21.22
19/12/22,10:44:23 PM,LTGGHIR3SWEM,1.54545E+11,Swiggy,468,29.9,29.9,79.99,418.01,Mexican Chipotle Paneer Regular Burrito ,1,209,47.69,17.82
19/12/22,10:44:23 PM,LTGGHIR3SWEM,1.54545E+11,Swiggy,468,29.9,29.9,79.99,418.01,Mexican Corn Cheese Quesadilla ,1,189,32.3,12.07
19/12/22,11:20:21 PM,LTGGHJQL2D0L,1.54547E+11,Swiggy,209,16.94,16.94,80,146,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,16.94
19/12/22,12:13:44 PM,LTGGH1DB4ATB,1.54507E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,20.44
20/12/22,1:12:25 PM,LT4KL1UQEW95O,1.54597E+11,Swiggy,289,20.94,20.94,80,230,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,20.94
20/12/22,1:23:08 PM,LTGGI6ZC6FOT,1.54598E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,20.44
20/12/22,1:46:40 PM,LTGGI7ML70JF,1.54599E+11,Swiggy,279,20.44,20.44,80,219,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,80,20.44
20/12/22,1:56:26 PM,LTGGI7WBK9AY,1.546E+11,Swiggy,259,19.44,19.44,80,198,Crispy Mushroom Fresh Salad  ,1,199,80,19.44
20/12/22,2:14:27 PM,LTGGI8E0W53K,1.54601E+11,Swiggy,259,19.44,19.44,80,198,Crispy Mushroom Fresh Salad  ,1,199,80,19.44
20/12/22,2:23:30 PM,LT4KL2EE7ECMY,1.54602E+11,Swiggy,279,20.44,20.44,80,219,Chipotle Chicken Regular Salad ,1,209,80,20.44
20/12/22,2:45:07 PM,LTGGI987S8B5,4551844993,Zomato,338,0,15.12,50.7,302.31,Peri Peri Potato Regular Rice Bowl ,1,259,38.85,11.76
20/12/22,2:45:07 PM,LTGGI987S8B5,4551844993,Zomato,338,0,15.12,50.7,302.31,Single Chipotle Paneer Taco ,1,79,11.85,3.36
20/12/22,2:55:54 PM,LTGGI9JGGGS5,1.54604E+11,Swiggy,418,35.36,35.36,130.7,322.3,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,65.35,17.68
20/12/22,2:55:54 PM,LTGGI9JGGGS5,1.54604E+11,Swiggy,418,35.36,35.36,130.7,322.3,Grilled Bbq Chicken Regular Salad ,1,209,65.35,17.68
20/12/22,3:49:53 PM,LTGGIB0O94OQ,1.54607E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,20.44
20/12/22,4:53:05 PM,LTGGICR7KYS7,1.54611E+11,Swiggy,359,24.44,24.44,80,303,Grilled Bbq Chicken Regular Salad ,1,209,80,24.44
20/12/22,5:56:41 PM,LTGGIEJ2YY6N,1.54614E+11,Swiggy,249,18.94,18.94,80,188,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,80,18.94
20/12/22,6:03:09 PM,LT4KL4330VG8S,1.54615E+11,Swiggy,279,24.44,24.44,0,303,Mexican Chipotle Paneer Regular Burrito ,1,209,0,24.44
20/12/22,6:13:29 PM,LT4KL45PR4RFS,1.54615E+11,Swiggy,209,16.94,16.94,80,146,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,16.94
20/12/22,7:21:53 PM,LT4KL4ON81ZNO,1.5462E+11,Swiggy,199,16.46,16.46,79.6,135.4,Crispy Mushroom Rice Bowl ,1,199,79.6,16.46
20/12/22,7:37:06 PM,LTGGIHAE3FWG,1.5462E+11,Swiggy,757,63.68,63.68,113.52,707.48,Chipotle Chicken Enchiladas(3pc) ,1,299,44.84,25.15
20/12/22,7:37:06 PM,LTGGIHAE3FWG,1.5462E+11,Swiggy,757,63.68,63.68,113.52,707.48,Fajita Veggies Quesadilla  ,1,159,23.84,13.38
20/12/22,7:37:06 PM,LTGGIHAE3FWG,1.5462E+11,Swiggy,757,63.68,63.68,113.52,707.48,Peri Peri Chicken Enchiladas(3pc) ,1,299,44.84,25.15
20/12/22,7:39:15 PM,LTGGIHCI30HN,1.54621E+11,Swiggy,209,16.94,16.94,80,146,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,80,16.94
20/12/22,7:59:54 PM,LTGGIHWZXDFX,1.54622E+11,Swiggy,209,16.94,16.94,80,146,Chipotle Chicken Regular Salad ,1,209,80,16.94
20/12/22,8:02:49 PM,LTGGIHZJSEFN,1.54622E+11,Swiggy,1041,73.14,73.14,208.2,905.8,Chipotle Chicken Regular Salad ,1,209,57.8,20.3
20/12/22,8:02:49 PM,LTGGIHZJSEFN,1.54622E+11,Swiggy,1041,73.14,73.14,208.2,905.8,Crispy Mushroom Rice Bowl ,1,199,39.8,13.98
20/12/22,8:02:49 PM,LTGGIHZJSEFN,1.54622E+11,Swiggy,1041,73.14,73.14,208.2,905.8,Grilled Bbq Chicken Quesadillas  ,1,219,52.8,18.55
20/12/22,8:02:49 PM,LTGGIHZJSEFN,1.54622E+11,Swiggy,1041,73.14,73.14,208.2,905.8,Grilled Bbq Chicken Regular Salad ,1,209,57.8,20.3
20/12/22,8:05:04 PM,LTGGII1XJ5SX,1.54622E+11,Swiggy,1235,84,84,395.2,923.8,Chipotle Chicken Enchiladas(3pc) ,1,299,95.68,20.34
20/12/22,8:05:04 PM,LTGGII1XJ5SX,1.54622E+11,Swiggy,1235,84,84,395.2,923.8,Chipotle Chicken Quesadilla  ,1,219,70.08,14.9
20/12/22,8:05:04 PM,LTGGII1XJ5SX,1.54622E+11,Swiggy,1235,84,84,395.2,923.8,Crispy Mushroom Fresh Salad  ,1,199,95.68,20.34
20/12/22,8:05:04 PM,LTGGII1XJ5SX,1.54622E+11,Swiggy,1235,84,84,395.2,923.8,Mexican Chipotle Paneer Regular Rice Bowl  ,2,418,133.76,28.43
20/12/22,8:10:44 PM,LTGGII7F713W,1.54622E+11,Swiggy,1041,73.14,73.14,208.2,905.8,Chipotle Chicken Regular Salad ,1,209,57.8,20.3
20/12/22,8:10:44 PM,LTGGII7F713W,1.54622E+11,Swiggy,1041,73.14,73.14,208.2,905.8,Crispy Mushroom Rice Bowl ,1,199,39.8,13.98
20/12/22,8:10:44 PM,LTGGII7F713W,1.54622E+11,Swiggy,1041,73.14,73.14,208.2,905.8,Grilled Bbq Chicken Quesadillas  ,1,219,52.8,18.55
20/12/22,8:10:44 PM,LTGGII7F713W,1.54622E+11,Swiggy,1041,73.14,73.14,208.2,905.8,Grilled Bbq Chicken Regular Salad ,1,209,57.8,20.3
20/12/22,8:27:41 PM,LTGGIIO4WX0F,4540728641,Zomato,279,0,12.62,41.85,252.15,Fresh Broccoli Regular Salad ,1,279,41.85,12.62
20/12/22,8:31:18 PM,LTGGIIRY4YUU,1.54624E+11,Swiggy,209,16.94,16.94,80,146,Grilled Bbq Chicken Regular Burrito ,1,209,80,16.94
20/12/22,8:35:31 PM,LT4KL58YNEXNA,1.54624E+11,Swiggy,1114,76.7,76.7,0,1191,Green Apple Soda ,2,238,0,16.39
20/12/22,8:35:31 PM,LT4KL58YNEXNA,1.54624E+11,Swiggy,1114,76.7,76.7,0,1191,Peach Iced Tea ,2,198,0,13.63
20/12/22,8:35:31 PM,LT4KL58YNEXNA,1.54624E+11,Swiggy,1114,76.7,76.7,0,1191,Peri Peri Paneer Enchiladas(3pc) ,1,299,0,26.09
20/12/22,8:35:31 PM,LT4KL58YNEXNA,1.54624E+11,Swiggy,1114,76.7,76.7,0,1191,Peri Peri Potato Regular Salad  ,1,179,0,20.59
20/12/22,8:43:51 PM,LT4KL5B94525S,1.54624E+11,Swiggy,279,24.44,24.44,0,303,Grilled Bbq Chicken Regular Salad ,1,209,0,24.44
20/12/22,8:51:39 PM,LTGGIJCEZHA5,1.54625E+11,Swiggy,678,43.44,43.44,229.18,491.82,Fresh Broccoli Regular Salad  ,1,209,107.83,20.44
20/12/22,8:51:39 PM,LTGGIJCEZHA5,1.54625E+11,Swiggy,678,43.44,43.44,229.18,491.82,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,121.35,23
20/12/22,8:57:43 PM,LTGGIJHY5DXP,1.54625E+11,Swiggy,408,37.4,37.4,79.99,365.01,Crispy Mushroom Fresh Salad  ,1,199,39.01,18.24
20/12/22,8:57:43 PM,LTGGIJHY5DXP,1.54625E+11,Swiggy,408,37.4,37.4,79.99,365.01,Grilled Bbq Chicken Regular Burrito ,1,209,40.98,19.16
20/12/22,9:45:42 PM,LTGGIKTVE01O,1.54628E+11,Swiggy,219,6.94,6.94,80,146,Grilled Bbq Chicken Quesadillas  ,1,219,80,6.94
20/12/22,10:57:49 PM,LTGGIMTYWDJV,1.54632E+11,Swiggy,418,36.26,36.26,112.7,341.3,Chipotle Chicken Regular Burrito ,1,209,56.35,18.13
20/12/22,10:57:49 PM,LTGGIMTYWDJV,1.54632E+11,Swiggy,418,36.26,36.26,112.7,341.3,Chipotle Chicken Regular Salad ,1,209,56.35,18.13
20/12/22,11:59:35 AM,LT4KL1AQ5N6HM,1.54593E+11,Swiggy,209,20.94,20.94,0,230,Peri Peri Chicken Regular Salad ,1,209,0,20.94
20/12/22,12:08:58 PM,LTGGI4XK4ERK,1.54594E+11,Swiggy,299,21.44,21.44,80,240,Peri Peri Chicken Regular Salad ,1,209,80,21.44
20/12/22,12:10:39 PM,LT4KL1DSEWSS2,1.54594E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,20.44
20/12/22,12:17:08 PM,LT4KL1FKDGBDQ,1.54594E+11,Swiggy,758,46.84,46.84,241.18,563.82,Peri Peri Chicken Regular Salad ,1,209,114.23,22.18
20/12/22,12:17:08 PM,LT4KL1FKDGBDQ,1.54594E+11,Swiggy,758,46.84,46.84,241.18,563.82,Peri Peri Chicken Regular Salad ,1,209,126.95,24.66
20/12/22,12:25:20 PM,LT4KL1HSUT75I,1.54595E+11,Swiggy,498,27.44,27.44,159.36,365.64,Chipotle Chicken Quesadilla  ,1,219,70.08,12.07
20/12/22,12:25:20 PM,LT4KL1HSUT75I,1.54595E+11,Swiggy,498,27.44,27.44,159.36,365.64,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,89.28,15.37
20/12/22,12:26:05 PM,LTGGI5F7LXLL,1.54595E+11,Swiggy,209,16.94,16.94,80,146,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,16.94
21/12/22,1:15:45 PM,LTGGJAGG1PO9,1.54684E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,20.44
21/12/22,1:29:36 PM,LTGGJAUEMVPG,1.54685E+11,Swiggy,339,23.44,23.44,80,282,Crispy Mushroom Fresh Salad  ,1,199,80,23.44
21/12/22,1:31:32 PM,LTGGJAWETKDV,1.54685E+11,Swiggy,209,16.94,16.94,80,146,Chipotle Chicken Regular Rice Bowl  ,1,209,80,16.94
21/12/22,1:39:38 PM,LTGGJB4IHX6M,1.54685E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,20.44
21/12/22,2:03:16 PM,LTGGJBRRTBEZ,1.54687E+11,Swiggy,279,20.44,20.44,80,219,Peri Peri Paneer Regular Salad  ,1,209,80,20.44
21/12/22,3:40:13 PM,LTGGJEG5TNVC,1.54693E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,20.44
21/12/22,3:51:35 PM,LT4KLE3N22BT4,1.54693E+11,Swiggy,319,22.44,22.44,80,261,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,80,22.44
21/12/22,4:11:46 PM,LTGGJFB4AZYD,1.54695E+11,Swiggy,359,24.44,24.44,80,303,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,24.44
21/12/22,4:15:09 PM,LTGGJFF7047E,1.54695E+11,Swiggy,478,44.9,44.9,0,523,Crispy Mushroom Fresh Salad  ,1,199,0,18.69
21/12/22,4:15:09 PM,LTGGJFF7047E,1.54695E+11,Swiggy,478,44.9,44.9,0,523,Crispy Mushroom Rice Bowl ,1,199,0,26.21
21/12/22,5:04:06 PM,LT4KLENLMO9F0,1.54698E+11,Swiggy,349,27.96,27.96,0,377,Chipotle Chicken Regular Salad ,1,209,0,27.96
21/12/22,5:17:29 PM,LT4KLER9BCHGS,1.54698E+11,Swiggy,209,20.94,20.94,0,230,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,0,20.94
21/12/22,5:30:36 PM,LTGGJHHFHGZL,1.54699E+11,Swiggy,777,52.36,52.36,149.98,679.02,Bean Cheese Quesadilla  ,1,169,32.62,11.39
21/12/22,5:30:36 PM,LTGGJHHFHGZL,1.54699E+11,Swiggy,777,52.36,52.36,149.98,679.02,Fajita Veggies Regular Rice Bowl  ,1,179,48.06,16.78
21/12/22,5:30:36 PM,LTGGJHHFHGZL,1.54699E+11,Swiggy,777,52.36,52.36,149.98,679.02,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,69.3,24.19
21/12/22,6:41:27 PM,LTGGJJFVEI9Y,1.54703E+11,Swiggy,279,20.44,20.44,80,219,Chipotle Chicken Regular Salad ,1,209,80,20.44
21/12/22,6:44:10 PM,LT4KLFF3IZUIQ,1.54704E+11,Swiggy,528,39.2,39.2,164.18,402.82,Fajita Veggies Regular Nachos ,1,249,77.43,18.49
21/12/22,6:44:10 PM,LT4KLFF3IZUIQ,1.54704E+11,Swiggy,528,39.2,39.2,164.18,402.82,Mexican Chipotle Paneer Regular  Salad  ,1,209,86.75,20.71
21/12/22,7:09:48 PM,LTGGJK80OU39,1.54705E+11,Swiggy,209,16.94,16.94,80,146,Grilled Bbq Chicken Regular Salad ,1,209,80,16.94
21/12/22,7:25:11 PM,LTGGJKO0BY98,1.54706E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,20.44
21/12/22,7:33:50 PM,LTGGJKW6HCD3,1.54707E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,20.44
21/12/22,7:57:04 PM,LTGGJLIYDCBL,1.54708E+11,Swiggy,538,32.4,32.4,99.99,470.01,Grilled Bbq Chicken Regular Salad ,1,209,51.85,16.8
21/12/22,7:57:04 PM,LTGGJLIYDCBL,1.54708E+11,Swiggy,538,32.4,32.4,99.99,470.01,Vegan Mushroom Salad ,1,259,48.14,15.6
21/12/22,8:00:03 PM,LTGGJLLMJYIC,1.54708E+11,Swiggy,259,8.94,8.94,80,188,Vegan Peri Peri Potato Rice Bowl ,1,259,80,8.94
21/12/22,8:03:05 PM,LT19PYG8FE5LXC,4554435460,Zomato,279,0,12.62,41.85,252.15,Bbq Chicken Regular Salad ,1,279,41.85,12.62
21/12/22,8:10:13 PM,LT4KLG34MVD90,1.54709E+11,Swiggy,657,27.92,27.92,98.52,586.48,Chipotle Chicken Quesadilla  ,1,219,32.84,9.31
21/12/22,8:10:13 PM,LT4KLG34MVD90,1.54709E+11,Swiggy,657,27.92,27.92,98.52,586.48,Grilled Bbq Chicken Quesadillas  ,1,219,32.84,9.31
21/12/22,8:10:13 PM,LT4KLG34MVD90,1.54709E+11,Swiggy,657,27.92,27.92,98.52,586.48,Peri Peri Chicken Quesadilla  ,1,219,32.84,9.31
